ID,Merchant Name,Target URL,Support Deep Link,Launch Date,,,,,,
12284,Ace Hardware,http://www.acehardware.com,Y,07-05-2021,,,,,,
12286,NewAir,http://newair.com,Y,07-05-2021,,,,,,
12287,James Wellbeloved,https://shop.wellbeloved.com/,Y,07-05-2021,,,,,,
12288,Elephant in a Box - The strongest most portable So,http://www.elephantinabox.com,Y,07-05-2021,,,,,,
12289,Housekeep,http://housekeep.com/,Y,07-05-2021,,,,,,
12290,Stoneside Blinds & Shades,http://www.stoneside.com,Y,07-05-2021,,,,,,
12293,Libbey Glass,https://shop.libbey.com/,Y,07-05-2021,,,,,,
12295,Alexander James Tile Studio,http://alexanderjames.shop,Y,07-05-2021,,,,,,
12296,Fityouhome,https://fityouhome.com/,Y,07-05-2021,,,,,,
12297,Rachael Ray,https://rachaelray.com/,Y,07-05-2021,,,,,,
12302,MotoRefi,https://motorefi.partnercentric.com/,Y,07-05-2021,,,,,,
12304,Current,https://current.com/,Y,07-05-2021,,,,,,
12306,Visio Lending,http://visiolending.com,Y,07-05-2021,,,,,,
12307,Capitalize,https://hicapitalize.com/,Y,07-05-2021,,,,,,
12314,TestMax,http://testmaxprep.com,Y,07-05-2021,,,,,,
12316,Chefs Plate,http://www.chefsplate.com/,Y,07-05-2021,,,,,,
12317,MINERAL,http://mineralhealth.co,Y,07-05-2021,,,,,,
12319,Gary's Wine & Marketplace,https://www.garyswine.com,Y,07-05-2021,,,,,,
12321,Wild Earth,http://www.wildearth.com,Y,07-05-2021,,,,,,
12322,Brooklyn Candle Studio,https://brooklyncandlestudio.com/,Y,07-05-2021,,,,,,
12323,Guru Energy,https://www.guruenergy.com/,Y,07-05-2021,,,,,,
12327,Getaway,https://getaway.house,Y,07-05-2021,,,,,,
12328,Find Parking,http://www.findparking.com/,Y,07-05-2021,,,,,,
12329,TEMPTU PRO,https://temptu.com/pro,Y,07-05-2021,,,,,,
12330,TEMPTU,http://www.temptu.com,Y,07-05-2021,,,,,,
12331,Grande Cosmetics,https://www.grandecosmetics.com,Y,07-05-2021,,,,,,
12335,Safely,http://getsafely.com,Y,07-05-2021,,,,,,
12336,Xula,https://www.xula.us/,Y,07-05-2021,,,,,,
12338,codeSpark,http://codespark.com,Y,07-05-2021,,,,,,
12339,Phonics in Motion,http://www.phonicsinmotion.com,Y,07-05-2021,,,,,,
12340,Molekule,http://www.molekule.com,Y,07-05-2021,,,,,,
12342,Rael,http://getrael.com,Y,07-05-2021,,,,,,
12343,Pura,http://www.trypura.com/,Y,07-05-2021,,,,,,
12346,Zuna Brands,http://www.zunabrands.com,Y,07-05-2021,,,,,,
12349,Nebula US,http://us.seenebula.com/,Y,07-05-2021,,,,,,
12350,Hohem Affiliate,https://store.hohem.com,Y,07-05-2021,,,,,,
12351,JUARA Skincare,http://www.juaraskincare.com,Y,07-05-2021,,,,,,
12352,American Provenance,http://Americanprovenance.com,Y,07-05-2021,,,,,,
12353,EKSA_gaming,https://www.eksa.net/,Y,07-05-2021,,,,,,
12354,Happy Dance,https://doahappydance.com/,Y,07-05-2021,,,,,,
12355,Hatch,http://www.hatch.co,Y,07-05-2021,,,,,,
12357,Web.com,http://www.web.com,Y,07-05-2021,,,,,,
12358,Intego,http://www.intego.com/,Y,07-05-2021,,,,,,
12359,TSplus,https://terminalserviceplus.com,Y,07-05-2021,,,,,,
12361,Earthlink,https://members.earthlink.com/,Y,07-05-2021,,,,,,
12363,Flex Shopper,http://www.flexshopper.com/?utm_source=ypm&utm_medium=affiliate,Y,07-05-2021,,,,,,
12364,Trend Micro APAC Affiliate Program,http://shop.trendmicro.com.au/,Y,07-05-2021,,,,,,
12365,Elfsight,http://elfsight.com,Y,07-05-2021,,,,,,
12370,Wyld CBD,http://wyldcbd.com/,Y,07-05-2021,,,,,,
12372,PureFish ®,http://www.purefish.com,Y,07-05-2021,,,,,,
12374,Nurture Life,http://www.nurturelife.com/,Y,07-05-2021,,,,,,
12375,Hartmann,http://shop.hartmann.com,Y,07-05-2021,,,,,,
12376,Laptop Battery Express,https://www.laptopbatteryexpress.com,Y,07-05-2021,,,,,,
12380,CocoaVia,http://www.cocoavia.com/,Y,07-05-2021,,,,,,
12381,Renew Life,http://www.renewlife.com,Y,07-05-2021,,,,,,
12383,Overcome,https://overcomeveryday.com/,Y,07-05-2021,,,,,,
12384,Zolt,https://heyzolt.com,Y,07-05-2021,,,,,,
12386,The Great Black Detox,https://greatblackdetox.com/the-detox/,Y,07-05-2021,,,,,,
12387,Oncali,http://oncali.com,Y,07-05-2021,,,,,,
12388,Olly,http://olly.com,Y,07-05-2021,,,,,,
12389,Wellness Resources,http://www.wellnessresources.com,Y,07-05-2021,,,,,,
12390,well+vita,https://wellvita.us/,Y,07-05-2021,,,,,,
12392,Fleshlight and Fleshjack,http://www.fleshlight.com,Y,07-05-2021,,,,,,
12399,XTERRA Fitness,https://www.xterrafitness.com/,Y,07-05-2021,,,,,,
12400,Zerorestriction.com,https://www.zerorestriction.com/,Y,07-05-2021,,,,,,
12401,BDraddy.com,https://www.bdraddy.com/,Y,07-05-2021,,,,,,
12402,EPNYgolf.com,https://www.epnygolf.com/,Y,07-05-2021,,,,,,
12403,Fairwayandgreene.com,https://www.fairwayandgreene.com/,Y,07-05-2021,,,,,,
12405,Pure Electric,http://www.pureelectric.com,Y,07-05-2021,,,,,,
12407,LIVE! Clothing,https://liveclothing.com/,Y,07-05-2021,,,,,,
12412,Primal Wear,http://primalwear.com,Y,07-05-2021,,,,,,
12414,Copper Compression,http://www.coppercompression.com/,Y,07-05-2021,,,,,,
12416,CrazyCap,http://thecrazycap.com,Y,07-05-2021,,,,,,
12417,47 Brand,https://47brand.com.au,Y,07-05-2021,,,,,,
12420,Watches of Switzerland US,http://www.watchesofswitzerland.com,Y,07-05-2021,,,,,,
12421,The Lovery,http://thelovery.co/,Y,07-05-2021,,,,,,
12422,Zolli Candy,https://zollicandy.myshopify.com/,Y,07-05-2021,,,,,,
12425,CVScan,https://cvscan.uk,Y,07-05-2021,,,,,,
12426,Thousandshores Inc.,https://www.ohuhu.com,Y,07-05-2021,,,,,,
12427,BetterLegal Inc,https://www.betterlegal.com,Y,07-05-2021,,,,,,
12429,MADAI PREMIUM DISCOUNTED GIFT CARDS,https://www.madai.com,Y,07-05-2021,,,,,,
12431,"CYBREATH TECHNOLOGY CO., LIMITED",https://separatec.com/,Y,07-05-2021,,,,,,
12434,Buy Wines Online,https://buywinesonline.com,Y,07-05-2021,,,,,,
12437,Baker's Bacon,https://shop.bakersbacon.com,Y,07-05-2021,,,,,,
12439,MaeMae Jewelry,https://maemaejewelry.com/,Y,07-05-2021,,,,,,
12447,Ulanzi,https://www.ulanzi.com,Y,07-05-2021,,,,,,
12449,Bostanten,https://www.bostanten.com,Y,07-05-2021,,,,,,
12453,Melodie Music Pty Ltd,https://www.melod.ie,Y,07-05-2021,,,,,,
12456,AirLoop,https://www.airloop.tech,Y,07-05-2021,,,,,,
12458,dotFM® - .FM Domain Name Registration,https://dot.fm,Y,07-05-2021,,,,,,
12460,"Juvenate CBD, LLC",https://juvenatecbd.com,Y,07-05-2021,,,,,,
12461,oomomi inc,https://www.seattleppe.com,Y,07-05-2021,,,,,,
12463,Artexplore,https://www.artexplore.net,Y,07-05-2021,,,,,,
12465,Earth Delicacies LLC,https://www.ginja9.com,Y,07-05-2021,,,,,,
12472,Jeffreys hemp,https://www.jeffreyshemp.com,Y,07-05-2021,,,,,,
12474,OODDA INC,https://us.yuneec.com/,Y,07-05-2021,,,,,,
12475,Lady Falcon Coffee Club,https://www.ladyfalconcoffeeclub.com,Y,07-05-2021,,,,,,
12476,imooore ltd,https://www.imooore.com,Y,07-05-2021,,,,,,
12478,Sonetel,https://sonetel.com,Y,07-05-2021,,,,,,
12479,Scentco Inc,https://www.scentcoinc.com/,Y,07-05-2021,,,,,,
12481,VeroVino,https://www.verovinogusto.com/,Y,07-05-2021,,,,,,
12486,Moment,https://www.drinkmoment.com,Y,07-05-2021,,,,,,
12487,Tinggly.com,https://www.tinggly.com/,Y,07-05-2021,,,,,,
12488,Mr. Tortilla,https://mrtortilla.com/,Y,07-05-2021,,,,,,
12491,Body &amp; Earth INC,https://bodyandearth.shop,Y,07-05-2021,,,,,,
12494,AshaPops,https://www.ashapops.com,Y,07-05-2021,,,,,,
12498,"Make-A-Fort, LLC",https://www.makeafort.fun,Y,07-05-2021,,,,,,
12504,MOES,https://moes.net,Y,07-05-2021,,,,,,
12505,Talking Out of Turn,https://www.talkingoutofturn.com,Y,07-05-2021,,,,,,
12506,Joolies Dates,https://joolies.com/,Y,07-05-2021,,,,,,
12510,Betckey,https://betckey.com,Y,07-05-2021,,,,,,
12511,KEHO,https://www.keho.life,Y,07-05-2021,,,,,,
12512,Glass City Pipes,https://glasscitypipes.com,Y,07-05-2021,,,,,,
12514,Einova,https://www.einova.com,Y,07-05-2021,,,,,,
12516,Segway,https://store.segway.com,Y,07-05-2021,,,,,,
12517,"ROBOTIME C&amp;C (JIANGSU) CO.,LTD.",https://www.robotimeonline.com,Y,07-05-2021,,,,,,
12519,gofanco LLC,https://www.gofanco.com,Y,07-05-2021,,,,,,
12524,Northland Frames and Gifts Inc,https://www.northlandframesandgifts.com,Y,07-05-2021,,,,,,
12525,Renude,https://www.drinkrenude.com/,Y,07-05-2021,,,,,,
12530,Shenzhen Aikeyin Audio Tech Company,https://ikkoaudio.com/,Y,07-05-2021,,,,,,
12531,Teacher Style Box LLC,https://teacherstylebox.com,Y,07-05-2021,,,,,,
12545,Ledbe,https://www.ledbe.com,Y,07-05-2021,,,,,,
12547,BestRealDoll,https://www.bestrealdoll.com/,Y,07-05-2021,,,,,,
12548,VirtualMate,https://www.virtualmate.com,Y,07-05-2021,,,,,,
12553,Baked Cravings,https://bakedcravings.com,Y,07-05-2021,,,,,,
12554,ZTE,https://global.ztedevices.com,Y,07-05-2021,,,,,,
12555,BuddyPhones,https://www.buddyphones.com/,Y,07-05-2021,,,,,,
12557,pdfFiller,https://pdffiller.com,Y,07-05-2021,,,,,,
12559,Mechdiy,https://www.mechdiy.com/,Y,07-05-2021,,,,,,
12560,Hidizs Technology Company Limited,https://www.hidizs.net/,Y,07-05-2021,,,,,,
12562,What a Crock Meals to Go,https://whatacrockmeals.com,Y,07-05-2021,,,,,,
12563,furyrc.com,https://www.furyrc.com,Y,07-05-2021,,,,,,
12565,SIRUI,https://store.sirui.com,Y,07-05-2021,,,,,,
12566,Baku Labs LLC,https://bealiveandkicking.com/,Y,07-05-2021,,,,,,
12568,"PGYTECH Co., Ltd",https://www.pgytech.com,Y,07-05-2021,,,,,,
12570,Audext,https://audext.com/,Y,07-05-2021,,,,,,
12575,Blue Kazoo,https://bluekazoo.games/,Y,07-05-2021,,,,,,
12579,Earth &amp; Star,https://www.earthandstar.com,Y,07-05-2021,,,,,,
12580,BrushOnBlock,https://brushonblock.com/,Y,07-05-2021,,,,,,
12583,Keevo,https://www.keevowallet.com/,Y,07-05-2021,,,,,,
12585,Dragon Touch,https://www.dragontouch.com/,Y,07-05-2021,,,,,,
12592,LUMIJE,https://www.lumije.com/,Y,07-05-2021,,,,,,
12596,"YUP PUP,  INC",https://yuppup.shop,Y,07-05-2021,,,,,,
12597,Your Oil Tools,https://www.youroiltools.com/,Y,07-05-2021,,,,,,
12598,"Shenzhen Andonstar Tech Co., Ltd",https://andonstarmicroscope.com/,Y,07-05-2021,,,,,,
12599,Ali Grace Hair,https://aligracehair.com/,Y,07-05-2021,,,,,,
12600,AW Bridal,https://www.awbridal.com/,Y,07-05-2021,,,,,,
12601,SmallRig Technology (HK) Limited,https://www.smallrig.com.de/,Y,07-05-2021,,,,,,
12602,Inspire By Tyler,https://inspirebytyler.art/,Y,07-05-2021,,,,,,
12604,ShakePlease,https://www.shakeplease.com,Y,07-05-2021,,,,,,
12605,IceLink,https://icelinkwatch.com/,Y,07-05-2021,,,,,,
12606,Explorer Cold Brew,https://www.explorercoldbrew.com,Y,07-05-2021,,,,,,
12607,Diazluna Corp,https://strategistock.com,Y,07-05-2021,,,,,,
12608,Nitro Tapp,https://nitrotapp.com/,Y,07-05-2021,,,,,,
12609,INQBRANDS INC.,https://www.lefantlife.com,Y,07-05-2021,,,,,,
12610,Angel Jackets,https://www.angeljackets.com/,Y,07-05-2021,,,,,,
12612,A-Morir,https://www.a-morir.com,Y,07-05-2021,,,,,,
12613,AGM MOBILE LIMITED,https://www.agmmobile.com/,Y,07-05-2021,,,,,,
12615,"VEASOON INDUSTRIAL CO., LTD.",https://www.veasoon.com,Y,07-05-2021,,,,,,
12616,One Education,https://www.oneeducation.org.uk,Y,07-05-2021,,,,,,
12618,Back Bay Brand,https://www.backbaybrand.com,Y,07-05-2021,,,,,,
12620,Cellairis,https://shop.cellairis.com,Y,07-05-2021,,,,,,
12622,"Shanghai Yingta Network Technology Co., Ltd.",https://www.oedro.com/,Y,07-05-2021,,,,,,
12624,Batsheva,https://batsheva.com/,Y,07-05-2021,,,,,,
12627,otterlove,https://otter.love/,Y,07-05-2021,,,,,,
12628,StoneSmiths,https://stonesmiths.ca,Y,07-05-2021,,,,,,
12629,Planfred,https://planfred.us,Y,07-05-2021,,,,,,
12630,Carlinkit Official,https://carlinkitcarplay.com,Y,07-05-2021,,,,,,
12634,Echerry Inc,https://printsupremacy.com/,Y,07-05-2021,,,,,,
12635,Mosnovo Limted,https://www.mosnovo.com,Y,07-05-2021,,,,,,
12642,Addiesdive Watches,https://www.addiesdivewatches.com,Y,07-05-2021,,,,,,
12644,Fosmon Inc,https://www.fosmon.com,Y,07-05-2021,,,,,,
12645,iFrodoll,https://ifrodoll.com/,Y,07-05-2021,,,,,,
12646,Megafashion,https://megafashion.com/,Y,07-05-2021,,,,,,
12648,Shop Software Keys,https://shopsoftwarekeys.com,Y,07-05-2021,,,,,,
12649,Spell Designs (USA) Inc,https://usa.spell.co/,Y,07-05-2021,,,,,,
12651,Gopaintbynumbers.com,https://www.gopaintbynumbers.com,Y,07-05-2021,,,,,,
12652,carlinkit,https://www.carlinkitfactory.com/,Y,07-05-2021,,,,,,
12653,Hawalili,https://www.hawalili.com/,Y,07-05-2021,,,,,,
12656,Lofarisbackdrop,https://www.lofarisbackdrop.com/,Y,07-05-2021,,,,,,
12657,"Shenzhen Venusfun Co.,Ltd",https://venusfun.com,Y,07-05-2021,,,,,,
12659,Maze Collection Inc,https://www.mazecollections.com,Y,07-05-2021,,,,,,
12661,Reminderband,https://www.reminderband.com,Y,07-05-2021,,,,,,
12663,StickerShoppe.com,https://www.stickershoppe.com,Y,07-05-2021,,,,,,
12664,Home Bistro Inc.,https://homebistro.com,Y,07-05-2021,,,,,,
12665,Schwetty Balls,https://schwettyballs.com,Y,07-05-2021,,,,,,
12667,InkPlusToner.com,https://www.inkplustoner.com,Y,07-05-2021,,,,,,
12668,Oh Nuts,https://www.ohnuts.com,Y,07-05-2021,,,,,,
12669,"Personal Chef To Go, Inc.",https://www.personalcheftogo.com,Y,07-05-2021,,,,,,
12671,Amber Alert GPS,https://www.amberalertgps.com,Y,07-05-2021,,,,,,
12672,ONE UP LTD.,https://nuclear-coffee.com,Y,07-05-2021,,,,,,
12674,ResumeWriters.com,https://www.resumewriters.com,Y,07-05-2021,,,,,,
12675,Art of Tea,https://www.artoftea.com,Y,07-05-2021,,,,,,
12676,Everywhere Chair LLC,https://www.everywherechair.com,Y,07-05-2021,,,,,,
12677,Generation Tea,https://www.generationtea.com,Y,07-05-2021,,,,,,
12678,California Tea House,https://www.californiateahouse.com,Y,07-05-2021,,,,,,
12680,GTX Corp,https://gpssmartsole.com,Y,07-05-2021,,,,,,
12681,Label Your Stuff,https://www.labelyourstuff.com,Y,07-05-2021,,,,,,
12683,CastleBaths.com,https://www.castlebaths.com,Y,07-05-2021,,,,,,
12685,PrintCandies.com,https://www.printcandies.com,Y,07-05-2021,,,,,,
12687,Writerock Limited,https://www.resumewritingservice.biz,Y,07-05-2021,,,,,,
12688,iDotz.Net - Domain Name Registration,https://idotz.net,Y,07-05-2021,,,,,,
12690,"Keyport, Inc.",https://www.mykeyport.com,Y,07-05-2021,,,,,,
12691,"The Chess Store, Inc.",https://www.thechessstore.com,Y,07-05-2021,,,,,,
12692,HB Digital Inc (CyberChimps),https://cyberchimps.com,Y,07-05-2021,,,,,,
12693,Stuffed Ark Corporation,https://www.stuffedark.com?source=ss,Y,07-05-2021,,,,,,
12694,Investintech.com Inc.,https://www.investintech.com,Y,07-05-2021,,,,,,
12695,HK Now Store,https://www.hknowstore.com,Y,07-05-2021,,,,,,
12697,Vibralogix Ltd,https://www.vibralogix.com,Y,07-05-2021,,,,,,
12698,For The Gourmet,https://www.forthegourmet.com,Y,07-05-2021,,,,,,
12699,"Top Secret Recipes, Inc.",https://www.topsecretrecipes.com,Y,07-05-2021,,,,,,
12700,Cross Country Cafe,https://www.crosscountrycafe.com,Y,07-05-2021,,,,,,
12702,Whizlabs.com,https://www.whizlabs.com,Y,07-05-2021,,,,,,
12703,Presenter Media,https://www.presentermedia.com,Y,07-05-2021,,,,,,
12706,BuyMediaSupply.com,https://www.buymediasupply.com,Y,07-05-2021,,,,,,
12707,Old Time Candy Company,https://www.oldtimecandy.com,Y,07-05-2021,,,,,,
12708,HB Digital Inc. (Inkydeals),https://www.inkydeals.com,Y,07-05-2021,,,,,,
12710,Obersee,https://www.obersee.com,Y,07-05-2021,,,,,,
12711,Restored 316 LLC,https://www.restored316designs.com,Y,07-05-2021,,,,,,
12712,"W.S.D., Inc.",https://lanierpens.com,Y,07-05-2021,,,,,,
12713,eMedia Music,https://www.emediamusic.com,Y,07-05-2021,,,,,,
12714,Swords Of The East,https://www.swordsoftheeast.com,Y,07-05-2021,,,,,,
12715,Abhayam Software Solutions Pvt. Ltd,https://www.resumonk.com,Y,07-05-2021,,,,,,
12716,Vegin' Out,https://www.veginout.com,Y,07-05-2021,,,,,,
12718,Carnivore Club,https://www.carnivoreclub.co,Y,07-05-2021,,,,,,
12719,Ora's Amazing Herbal,https://orasamazingherbal.com,Y,07-05-2021,,,,,,
12720,DrinkAde,https://www.drinkade.com,Y,07-05-2021,,,,,,
12722,Telusion Inc,https://www.tossabledigits.com,Y,07-05-2021,,,,,,
12723,"ERGO Baby Carrier, Inc.",https://ergobaby.com,Y,07-05-2021,,,,,,
12724,RPM Global LLC.,https://www.easyrollerdice.com,Y,07-05-2021,,,,,,
12726,eCreamery Ice Cream and Gelato,https://www.ecreamery.com,Y,07-05-2021,,,,,,
12729,Tomal Design Inc.,https://rafaltomal.com,Y,07-05-2021,,,,,,
12730,"Virtual Sheet Music, Inc.",https://www.virtualsheetmusic.com,Y,07-05-2021,,,,,,
12733,The Jerusalem Export House,https://www.jerusalemexport.com,Y,07-05-2021,,,,,,
12735,SaloonBox,https://saloonbox.com,Y,07-05-2021,,,,,,
12736,"WC Enterprises of Michigan, LLC",https://www.kidstuffinabox.com,Y,07-05-2021,,,,,,
12737,Ecco Bella,https://www.eccobella.com/,Y,07-05-2021,,,,,,
12738,TrophyCentral,https://www.trophycentral.com,Y,07-05-2021,,,,,,
12741,HB DIgital Inc (Pixelo),https://www.pixelo.net,Y,07-05-2021,,,,,,
12742,HealthCabin,https://www.healthcabin.net,Y,07-05-2021,,,,,,
12743,Brick Loot,https://www.brickloot.com,Y,07-05-2021,,,,,,
12745,NY Designer Fabrics LLC,https://www.nydesignerfabrics.com/,Y,07-05-2021,,,,,,
12747,Lia Griffith Felt Paper Scissors,https://feltpaperscissors.com,Y,07-05-2021,,,,,,
12748,Ejuice Deals,https://ejuice.deals,Y,07-05-2021,,,,,,
12749,"Walt Life, Inc.",https://www.waltlife.com,Y,07-05-2021,,,,,,
12754,International Web Concepts Inc.,https://germanfoodbox.com/,Y,07-05-2021,,,,,,
12757,Broke Dick Coffee,https://www.brokedick.com,Y,07-05-2021,,,,,,
12762,Hidden24 VPN,https://www.hidden24.co.uk,Y,07-05-2021,,,,,,
12765,WeeSprout,https://www.weesprout.com/,Y,07-05-2021,,,,,,
12767,"Braganzas, Inc",https://www.fontaninistore.com,Y,07-05-2021,,,,,,
12769,NFSTRIKE,https://www.nfstrike.com/,Y,07-05-2021,,,,,,
12770,Boba Inc.,https://boba.com,Y,07-05-2021,,,,,,
12773,A Color Story,https://acolorstory.com,Y,07-05-2021,,,,,,
12774,Ejuice Plug,https://ejuiceplug.com/,Y,07-05-2021,,,,,,
12775,Paper House Productions,https://www.paperhouseproductions.com/,Y,07-05-2021,,,,,,
12777,Savage CBD,https://savagecbd.com,Y,07-05-2021,,,,,,
12779,wholesale2b.com,https://www.wholesale2b.com,Y,07-05-2021,,,,,,
12781,To the Cloud Vapor Store,https://www.tothecloudvaporstore.com,Y,07-05-2021,,,,,,
12782,inimi,https://www.inimi.net/allinimi.htm,Y,07-05-2021,,,,,,
12784,Geek Alliance LLC,https://www.geekalliance.com,Y,07-05-2021,,,,,,
12786,Leonardo Glass Store,https://www.leonardostore.com,Y,07-05-2021,,,,,,
12790,Gary Poppins,https://garypoppins.com,Y,07-05-2021,,,,,,
12792,Bulletproof Zone,https://www.bulletproofzone.com,Y,07-05-2021,,,,,,
12793,Canterberry Gifts,https://www.canterberrygifts.com,Y,07-05-2021,,,,,,
12794,Jet Fuel Meals,https://jetfuelmeals.com,Y,07-05-2021,,,,,,
12795,American Family Safety,https://www.americanfamilysafety.com,Y,07-05-2021,,,,,,
12796,MoreLabs,https://www.morelabs.com,Y,07-05-2021,,,,,,
12798,Wine On Sale,https://wineonsale.com/,Y,07-05-2021,,,,,,
12799,Fastbuy Inc,https://www.glarrymusic.com,Y,07-05-2021,,,,,,
12800,"Guangzhou Ruibei Trade Ltd, Co.",https://www.findurings.com,Y,07-05-2021,,,,,,
12801,Elfi Santa,https://www.elfisanta.com,Y,07-05-2021,,,,,,
12802,"Kabook, LLC",https://www.mykabook.com,Y,07-05-2021,,,,,,
12804,Content Development Pros,https://www.contentdevelopmentpros.com,Y,07-05-2021,,,,,,
12805,HB Digital Inc (DealFuel),https://dealfuel.com,Y,07-05-2021,,,,,,
12806,Tiptrans Ltd,https://www.tiptrans.com,Y,07-05-2021,,,,,,
12808,Samko and Miko Toy Warehouse,https://samkoandmikotoywarehouse.com/,Y,07-05-2021,,,,,,
12809,GeekOn,https://geekon.us,Y,07-05-2021,,,,,,
12812,Cellars Wine Club,https://www.cellarswineclub.com/,Y,07-05-2021,,,,,,
12813,Sendovernightmail.com,https://www.sendovernightmail.com,Y,07-05-2021,,,,,,
12814,Time etc Limited,https://web.timeetc.com,Y,07-05-2021,,,,,,
12816,Coopers Cask Coffee,https://www.cooperscoffeeco.com,Y,07-05-2021,,,,,,
12817,"ReCeil It International, Inc.",https://www.1800ceiling.com,Y,07-05-2021,,,,,,
12818,Enginediy,https://www.enginediy.com,Y,07-05-2021,,,,,,
12820,Stirlingkit,https://www.stirlingkit.com,Y,07-05-2021,,,,,,
12821,Portable Hookahs,https://www.portablehookahs.com/,Y,07-05-2021,,,,,,
12823,StarBackdrop,https://www.starbackdrops.com,Y,07-05-2021,,,,,,
12825,FOX BACKDROP INC,https://www.foxbackdrop.com/,Y,07-05-2021,,,,,,
12829,Zoma,https://zomasleep.com,Y,07-05-2021,,,,,,
12830,eat2explore,https://www.eat2explore.com,Y,07-05-2021,,,,,,
12832,"Suzhou Pite Trading Co., Ltd.",https://www.ubackdrop.com,Y,07-05-2021,,,,,,
12833,Tillmans Tranquils,https://www.tillmanstranquils.com,Y,07-05-2021,,,,,,
12834,Carta Coffee Merchants,https://cartacoffee.com,Y,07-05-2021,,,,,,
12835,RODALEN LLC (DBA UNDERGENTS),https://www.undergents.com,Y,07-05-2021,,,,,,
12837,OCLU,https://oclu.com,Y,07-05-2021,,,,,,
12838,XVAPE,https://www.xvapeusa.com,Y,07-05-2021,,,,,,
12842,The Plug Drink,https://theplugdrink.com,Y,07-05-2021,,,,,,
12844,FriendWithA,https://friendwitha.com,Y,07-05-2021,,,,,,
12845,Nanobébé,https://www.nanobebe.com/,Y,07-05-2021,,,,,,
12846,ModelScouts.com,https://www.modelscouts.com,Y,07-05-2021,,,,,,
12847,Mr. Steak,https://www.mrsteak.com,Y,07-05-2021,,,,,,
12850,Clotstudio,https://www.clotstudio.com,Y,07-05-2021,,,,,,
12851,JIGGY,https://jiggypuzzles.com,Y,07-05-2021,,,,,,
12853,Sydney's Closet,https://www.sydneyscloset.com,Y,07-05-2021,,,,,,
12854,The Swan Princess,https://www.swanprincessseries.com,Y,07-05-2021,,,,,,
12856,Klatchit,https://www.klatchit.com,Y,07-05-2021,,,,,,
12858,MegaChess,https://www.megachess.com,Y,07-05-2021,,,,,,
12859,Aavrani,https://www.aavrani.com,Y,07-05-2021,,,,,,
12862,Photobucket,https://photobucket.com,Y,07-05-2021,,,,,,
12863,Tee Hunt,https://teehunt.com/,Y,07-05-2021,,,,,,
12865,SMOKDEALS,https://smokdeals.com/,Y,07-05-2021,,,,,,
12866,Zimba,https://shopzimba.com,Y,07-05-2021,,,,,,
12867,Rainso,https://www.rainso.com,Y,07-05-2021,,,,,,
12868,VULCAN TECHNOLOGY,https://www.liquidecigaretteelectronique.com/,Y,07-05-2021,,,,,,
12869,BuyeLiquid,https://buyeliquid.com,Y,07-05-2021,,,,,,
12871,WP Buffs,https://wpbuffs.com,Y,07-05-2021,,,,,,
12873,Prime Buy,https://primebuy.com,Y,07-05-2021,,,,,,
12876,Pure Wine,https://www.drinkpurewine.com,Y,07-05-2021,,,,,,
12877,Som Sleep,https://www.getsom.com,Y,07-05-2021,,,,,,
12881,Invicto Marketing Inc,https://www.woken.coffee,Y,07-05-2021,,,,,,
12884,Big Lu LLC,https://big-lu.com,Y,07-05-2021,,,,,,
12888,Shire Post Mint,https://www.shirepost.com/,Y,07-05-2021,,,,,,
12889,New Native Inc.,https://newnativebaby.com,Y,07-05-2021,,,,,,
12891,Keren Kopal,https://www.kerenkopal.com,Y,07-05-2021,,,,,,
12892,SmoothieBox,https://www.smoothiebox.com,Y,07-05-2021,,,,,,
12896,Draft Top LLC,https://www.drafttop.com,Y,07-05-2021,,,,,,
12897,Nectar Collector,https://www.nectarcollector.org,Y,07-05-2021,,,,,,
12900,Scione,https://babyexo.com/,Y,07-05-2021,,,,,,
12907,Airo Collective,https://airocollective.com,Y,07-05-2021,,,,,,
12909,VEA,https://vea.us/,Y,07-05-2021,,,,,,
12911,Sourced Craft Cocktails,https://sourcedcraftcocktails.com,Y,07-05-2021,,,,,,
12913,Mobiusea LLC,https://www.mobiusea.com,Y,07-05-2021,,,,,,
12914,"Roger Ximenez, LLC",https://www.rogerximenez.com/,Y,07-05-2021,,,,,,
12918,Enclave House LLC,https://www.shopspacemask.com,Y,07-05-2021,,,,,,
13068,Natura Brasil US,https://www.naturabrasil.com/,Y,07-06-2021,,,,,,
13216,True Sports Fan Shop,https://shop.truesportsfan.com/,Y,07-06-2021,,,,,,
13266,Langly Co,https://www.langly.co/,Y,07-06-2021,,,,,,
13272,Marks and Spencer ROW,https://www.marksandspencer.com/il/,Y,07-06-2021,,,,,,
13288,CharlieTheTraveler,https://charliethetraveler.com/,Y,07-06-2021,,,,,,
13308,nap,https://naphome.com/,Y,07-06-2021,,,,,,
13323,vineyard vines,http://www.vineyardvines.com/,Y,07-07-2021,,,,,,
13325,Beachwaver,http://www.beachwaver.com,Y,07-07-2021,,,,,,
13327,Everton Online Store,http://evertondirect.evertonfc.com/stores/everton/en,Y,07-07-2021,,,,,,
13328,England Rugby Store,http://www.englandrugbystore.com/stores/ers/en,Y,07-07-2021,,,,,,
13329,England FA Shop,http://www.englandstore.com/stores/fa/en,Y,07-07-2021,,,,,,
13336,Probulin,https://probulin.com/,Y,07-07-2021,,,,,,
